,word,weight
8222,gembrot,-3
8223,petanda,-3
8224,sistematik,-3
8225,cekluk,-4
8226,tensi,-4
8227,suni,-4
8228,modal,-3
8229,sama sekali,-3
8230,sistematis,-3
8231,larut,-5
8232,berlepasan,-3
8233,takaran,-5
8234,informasi,-3
8235,osteoporosis,-5
8236,ajang,-3
8237,geret,-3
8238,hakam,-3
8239,terjengkang,-5
8240,kerising,-4
8241,penurunan,-5
8242,kalang-kabut,-4
8243,urita,-3
8244,perkawinan,-3
8245,pelerai,-3
8246,geletik,-3
8247,congek,-3
8248,gosok,-5
8249,pengangkutan,-5
8250,berlabuh,-4
8251,ketus,-4
8252,solek,-4
8253,senyur,-4
8254,berdakwa,-4
8255,tersirep,-3
8256,bunga hati,-3
8257,menusuk-nusuk,-4
8258,memekik,-3
8259,tumpasan,-5
8260,susur tangan,-3
8261,safinah,-3
8262,robek,-3
8263,aplikasi,-4
8264,mustaka,-3
8265,menunggu,-3
8266,cekatan,-3
8267,ketul,-3
8268,tercantol,-3
8269,menginsinuasi,-4
8270,menerima kenyataan,-4
8271,tempat,-3
8272,korupsi,-4
8273,menongkrong,-4
8274,mengolet,-3
8275,penurut,-3
8276,jengkel,-4
8277,berteman,-3
8278,menggelup,-4
8279,resah,-5
8280,terlalah,-5
8281,belati,-4
8282,lahang,-3
8283,laur,-4
8284,caplak,-4
8285,anak,-3
8286,gang,-4
8287,bertelanjang,-3
8288,ocehan,-4
8289,angguran,-4
8290,puputan,-3
8291,terbuka (mata),-3
8292,kiamat,-3
8293,menyanggah,-4
8294,menendang,-5
8295,menginterupsi,-5
8296,merunjang,-3
8297,berserakan,-5
8298,rata,-4
8299,jerat semata,-3
8300,eklektis,-3
8301,pengantara,-3
8302,menerpa,-3
8303,mencura,-5
8304,bersila,-4
8305,menyerahkan jiwa raga,-4
8306,menganeksasi,-5
8307,waras,-3
8308,sun,-3
8309,mempertimbangkan,-3
8310,naik darah,-4
8311,sember,-4
8312,percabangan,-4
8313,menambak,-5
8314,pencemaran,-4
8315,jeput,-3
8316,mengedrop,-4
8317,mangut,-4
8318,sorangan,-3
8319,dangkal,-4
8320,spion,-3
8321,terlukis,-3
8322,kesomplok,-4
8323,mencengkelong,-5
8324,pengang,-3
8325,formal,-3
8326,prosais,-3
8327,seni,-4
8328,gebung,-5
8329,tercemas,-3
8330,gabal,-5
8331,menyayat hati,-4
8332,menyela,-5
8333,belu-belai,-4
8334,membohongi,-3
8335,kembung,-3
8336,kehuru-haraan,-4
8337,keliru,-5
8338,serabutan,-5
8339,batuk kecil,-4
8340,merawat,-3
8341,gerepes,-4
8342,tersayat,-5
8343,balairung,-3
8344,seru,-5
8345,samar,-5
8346,ingsut,-3
8347,siklon,-4
8348,menentang,-5
8349,bunga,-3
8350,rancap,-4
8351,diskrepansi,-3
8352,rancau,-3
8353,berpusu,-3
8354,gencat,-5
8355,bertonggakkan,-4
8356,puyan,-4
8357,berkerumun,-4
8358,terlalaikan,-3
8359,enas,-5
8360,memuakkan,-5
8361,lincah,-3
8362,rancak,-4
8363,telantar,-4
8364,mati pucuk,-5
8365,congkak,-3
8366,apkir,-4
8367,berapat-rapat,-3
8368,cakus,-4
8369,menggasak,-5
8370,mewujud,-3
8371,morfin,-3
8372,bongkong,-3
8373,bersabung nyawa,-3
8374,bergaul,-3
8375,aco-acoan,-5
8376,pencolek api,-4
8377,menyikat,-5
8378,timbangan,-5
8379,mendiami,-3
8380,bergajul,-5
8381,erangan,-3
8382,datang,-4
8383,slebor,-5
8384,bertebaran,-5
8385,birah,-3
8386,ajakan,-3
8387,caci,-5
8388,keluhan,-3
8389,memuluskan,-5
8390,tuah,-3
8391,demek,-4
8392,lanjut,-5
8393,mencekik,-4
8394,lihai,-4
8395,bersempena,-3
8396,taun,-5
8397,menggunung,-3
8398,berakar,-3
8399,taut,-4
8400,raguk,-3
8401,tuas,-3
8402,merdesa,-5
8403,mala,-5
8404,keder,-4
8405,petugas,-3
8406,mencamuk,-4
8407,pusung,-3
8408,kincit,-5
8409,cemeh,-4
8410,kafilah,-4
8411,lolos,-4
8412,berhati walang,-3
8413,terpisah,-5
8414,menceret,-5
8415,inaugurasi,-3
8416,menjeburkan,-5
8417,rompong,-3
8418,tingau,-4
8419,penghapus,-3
8420,tahi,-5
8421,menghina(kan) melanyak,-5
8422,bertapa,-3
8423,menyadau,-3
8424,menyemangati,-4
8425,permai,-4
8426,cerita burung,-5
8427,kelusuh-kelasah,-5
8428,menuba,-5
8429,peserta,-3
8430,tertunda,-3
8431,bersandarkan,-4
8432,narasi,-4
8433,mengonslah,-5
8434,bengkok,-4
8435,besar perut,-3
8436,mengetes,-3
8437,menimbang-nimbang,-3
8438,marah,-5
8439,buang air kecil,-3
8440,sumbing,-4
8441,seranah,-3
8442,seman,-5
8443,sigap,-3
8444,wangsit,-3
8445,mencungkil,-4
8446,menguar,-3
8447,membentak,-5
8448,jodoh,-3
8449,asumsi,-3
8450,cupul,-5
8451,berlompatan,-5
8452,tulang,-4
8453,arbitrer,-5
8454,kurang pikiran,-3
8455,kerosek,-3
8456,jobak,-3
8457,serenging,-5
8458,bertumbuk,-4
8459,jongkok,-5
8460,teks,-3
8461,ranai,-4
8462,hakiki,-4
8463,geladir,-5
8464,anak air,-4
8465,sangsi,-5
8466,embat,-4
8467,kesusahan,-5
8468,garang,-5
8469,bangkang,-4
8470,lintar,-3
8471,dangkap,-3
8472,kejar,-3
8473,persediaan,-3
8474,el,-3
8475,erot,-4
8476,bertemu roma,-4
8477,mam,-5
8478,menyerampang,-5
8479,menganjurkan,-3
8480,bekicot,-4
8481,bangle,-4
8482,usikan,-5
8483,teladan,-3
8484,patuk,-5
8485,daya upaya,-4
8486,patut,-5
8487,bertautan,-4
8488,menyungkit,-4
8489,lata,-5
8490,bengkerap,-4
8491,senat,-3
8492,bercorak,-3
8493,kekerabatan,-4
8494,luntur,-3
8495,bersebaran,-5
8496,deklarasi,-3
8497,relevansi,-4
8498,kedut,-4
8499,idola,-3
8500,toboh,-4
8501,tercerai,-3
8502,senteng,-5
8503,merefleksikan,-3
8504,berjihad,-3
8505,simpatik,-4
8506,timbul,-3
8507,timbun,-3
8508,tercekluk,-3
8509,kunarpa,-4
8510,pialang,-3
8511,penubuhan,-3
8512,terudak,-3
8513,berat ekor,-4
8514,kasep,-4
8515,keremus,-4
8516,gagap,-5
8517,mematut-matut,-3
8518,cakap angin,-4
8519,cercah,-5
8520,menguburkan,-3
8521,gembil,-4
8522,hilang semangat,-4
8523,mereken,-3
8524,membakar,-4
8525,menengahi,-5
8526,sambit,-5
8527,belingsat,-4
8528,lembaga,-3
8529,seluk-beluk,-4
8530,menyita,-5
8531,oyong,-4
8532,membukukan,-5
8533,menyebelah,-3
8534,menancap,-4
8535,bebat,-3
8536,menyusup,-3
8537,pendek akal,-3
8538,membeli,-3
8539,kelengangan,-4
8540,menyembilu,-4
8541,mumi,-4
8542,cempala mulut,-5
8543,putih,-4
8544,beralaskan,-4
8545,tetesan darah,-3
8546,bulsak,-4
8547,gapura,-4
8548,peruntungan,-3
8549,pembabil,-4
8550,kurang ajar,-5
8551,angkup,-3
8552,geregetan,-4
8553,tinju,-5
8554,mengisruhkan,-4
8555,inferior,-4
8556,mengunyah,-4
8557,titik berat,-3
8558,ahli bahasa,-3
8559,bertengkar,-5
8560,terdampar,-5
8561,cempelung,-5
8562,penata,-3
8563,pun,-3
8564,gempuran,-3
8565,jemari,-4
8566,resesi,-5
8567,bongkar-bangkir,-5
8568,reca,-3
8569,roh jahat,-4
8570,pub,-4
8571,berat otak,-4
8572,bertarak,-3
8573,mengias,-4
8574,kemuraman,-5
8575,penutur bahasa,-3
8576,basi,-5
8577,menyingsing,-3
8578,penindasan,-4
8579,sayu rayu,-3
8580,tangisan,-5
8581,ampel,-3
8582,mengharukan,-4
8583,lotre,-5
8584,tahu,-4
8585,amtenar,-3
8586,ketuat,-4
8587,mengarik,-3
8588,dongkel,-3
8589,riuk,-3
8590,wejang,-3
8591,rompyok,-5
8592,banyak cincong,-4
8593,terbangai,-3
8594,kuno,-5
8595,ketumbukan,-4
8596,ke belakang,-5
8597,kesengsaraan,-5
8598,sampai,-4
8599,dina,-5
8600,tekek,-3
8601,mengeremus,-4
8602,sapi jantan,-3
8603,warta,-3
8604,pumpun,-3
8605,berlawanan,-4
8606,sivilisasi,-3
8607,batuk lelah,-4
8608,laluan,-4
8609,membeda-bedakan,-3
8610,kapal,-3
8611,melaksanakan,-3
8612,emper,-3
8613,terdesak,-4
8614,mencetak,-5
8615,tumpul otak,-3
8616,tertegak,-4
8617,kebentok,-4
8618,tersuruk,-5
8619,bertalun-talun,-3
8620,stori,-5
8621,bongak,-5
8622,bertokok,-3
8623,renyem,-3
8624,ruyup,-5
8625,embus,-3
8626,memperhitungkan,-3
8627,jamin,-5
8628,kering,-3
8629,cumbuan,-3
8630,gempita,-5
8631,penarah,-3
8632,kardinal,-4
8633,edaran,-3
8634,berpada-pada,-3
8635,lebar,-3
8636,tertuju,-3
8637,menumpas,-5
8638,akar,-3
8639,berkilah,-4
8640,gebang,-4
8641,menonjolkan,-3
8642,hanya,-3
8643,menggoyahkan menggerakkan,-4
8644,menggema,-4
8645,metode,-5
8646,berkeras-kerasan,-4
8647,memantai,-4
8648,berkarat,-4
8649,memantak,-4
8650,gara-gara,-5
8651,perbaraan,-4
8652,legalisasi,-3
8653,gurau,-4
8654,ginding,-4
8655,pukul,-4
8656,tunggul,-3
8657,menunjukkan,-3
8658,karu,-5
8659,kilang,-3
8660,tosan aji,-4
8661,mulut gapil,-4
8662,agen,-3
8663,menekankan,-3
8664,balik adab,-5
8665,menyelinap,-5
8666,berdoa,-3
8667,ketimpangan,-4
8668,parlente,-4
8669,sontak,-4
8670,gendut,-3
8671,gelis,-3
8672,bersisalak,-4
8673,zero,-3
8674,melantak,-4
8675,bertian,-3
8676,pasal,-4
8677,simak,-5
8678,main kayu,-3
8679,azimat,-4
8680,menjalari,-3
8681,kompleksitas,-4
8682,mengerkau,-4
8683,garit,-3
8684,selubung,-5
8685,jembalang,-4
8686,tersirah,-5
8687,beragam,-3
8688,silang selisih,-4
8689,kebangkitan,-5
8690,amah,-5
8691,ceracau,-4
8692,cegak,-4
8693,ceracam,-4
8694,mengorek,-4
8695,watu,-3
8696,berduaan,-3
8697,indolen,-4
8698,sapi,-3
8699,goyah,-4
8700,muflis,-4
8701,kerabat,-3
8702,kedai minuman,-4
8703,kabin,-3
8704,pekir,-4
8705,berzikir,-3
8706,penyelidikan,-5
8707,menyatukan,-3
8708,semaput,-4
8709,kempa,-3
8710,rangkul,-3
8711,berlandaskan,-4
8712,serangan,-3
8713,pukulan,-3
8714,ukir,-5
8715,hamil,-5
8716,membobol,-5
8717,penumpang,-3
8718,kegaduhan,-3
8719,cengung,-3
8720,hamik,-3
8721,kambuh,-4
8722,tukar,-3
8723,tukas,-5
8724,bahlul,-5
8725,merunyamkan,-3
8726,makan bawang,-5
8727,menyodorkan,-3
8728,beringsut,-3
8729,sangit,-5
8730,belendung,-3
8731,malu mata,-4
8732,bersiteguh,-4
8733,peragaan,-3
8734,bertemperasan,-3
8735,meranggah,-3
8736,reput,-3
8737,kebirahan,-3
8738,mengayunkan,-3
8739,memberantas,-5
8740,bertudung lingkup,-5
8741,nyenyak,-4
8742,sumpek,-4
8743,berguam,-4
8744,memeriksa,-5
8745,kada,-3
8746,langkap,-3
8747,menyalakan,-4
8748,inai,-4
8749,menggarangkan,-4
8750,giang,-3
8751,rayah,-5
8752,menghabisi,-4
8753,bersangkut,-4
8754,langkan,-3
8755,ambil,-5
8756,urun,-4
8757,mencemat,-5
8758,nyenyat,-4
8759,bergolak,-5
8760,berzina,-4
8761,memikirkan,-3
8762,pencahayaan,-3
8763,ternoda,-5
8764,talun,-3
8765,bedel,-4
8766,kasip,-5
8767,sila,-4
8768,sapit,-3
8769,terpa,-4
8770,keran,-4
8771,berselisih,-5
8772,kerai,-4
8773,oposisi,-3
8774,hardik,-5
8775,sifer,-3
8776,menyakatkan,-4
8777,meranyah,-5
8778,penghambat,-5
8779,gerombong,-4
8780,merambak,-3
8781,cadang,-5
8782,gela,-3
8783,daging tumbuh,-4
8784,penongkat senduk,-3
8785,berserah,-4
8786,lelembut,-4
8787,menembis,-5
8788,murus,-5
8789,bertukar akal,-4
8790,kemunduran,-5
8791,rengeh,-3
8792,angit,-5
8793,tajak,-3
8794,porak-poranda,-5
8795,terjungkal,-5
8796,reba,-5
8797,meladeni,-5
8798,retak,-4
8799,karena,-3
8800,belulang,-3
8801,jembel,-5
8802,pembersih,-4
8803,biksah,-5
8804,mayit,-4
8805,tersampuk,-4
8806,inga,-4
8807,afiliasi,-4
8808,kaki ayam,-3
8809,persesuaian bunyi,-3
8810,mengendur,-3
8811,menggelogok,-3
8812,menghancurkan,-4
8813,tercengung,-3
8814,lambang,-3
8815,berpangku tangan,-4
8816,meredik,-5
8817,bangkai,-4
8818,defisit,-3
8819,getaran,-3
8820,kelangkan,-3
8821,tapa-tapa,-3
8822,semenggah,-5
8823,terkejar,-5
8824,baktau,-5
8825,cacing,-4
8826,menggabungkan,-3
8827,uyuh,-3
8828,pilu,-5
8829,membaik,-3
8830,beregu,-3
8831,cendala,-5
8832,mengempis,-3
8833,mengawali,-3
8834,memanggang,-4
8835,merukunkan,-3
8836,bambung,-3
8837,teperlus,-4
8838,bandit,-5
8839,omongan,-4
8840,menggeleng,-3
8841,celaan,-5
8842,menyeberang,-3
8843,berpalit-palit,-4
8844,bersembahyang,-3
8845,gaung,-3
8846,semburan,-4
8847,menyabung,-3
8848,lecap,-4
8849,dapra,-3
8850,membocorkan,-4
8851,himpunan,-4
8852,tersara bara,-5
8853,banteng,-3
8854,bergamit,-3
8855,bersempuras,-3
8856,mengonyok,-3
8857,kabinet,-3
8858,serakan,-3
8859,maherat,-4
8860,onak,-4
8861,kecabuhan,-3
8862,berkuliah,-4
8863,merapunkan,-4
8864,bergosok,-3
8865,dum,-3
8866,rasio,-4
8867,satire,-3
8868,getap,-4
8869,terjerumus,-4
8870,jeraus,-3
8871,pa,-5
8872,melulu,-3
8873,khabis,-3
8874,mengemukakan,-3
8875,penyadur,-3
8876,pangkal kerongkongan,-5
8877,iman,-3
8878,memasak,-3
8879,cium,-3
8880,awut,-4
8881,kronis,-5
8882,parokial,-3
8883,cotok,-3
8884,antun,-3
8885,kuyu,-5
8886,pasangan hidup,-3
8887,udara,-4
8888,biji buah,-3
8889,mitra,-4
8890,tabungan,-3
8891,bersuka-sukaan,-3
8892,memerli,-5
8893,abon,-4
8894,dinasti,-3
8895,mencegah,-5
8896,beranang,-3
8897,nanar,-4
8898,nakal,-5
8899,mendungas,-3
8900,senyap,-4
8901,muatan,-5
8902,tertindas,-5
8903,grip,-4
8904,berburuk,-4
8905,huda,-3
8906,kayangan,-5
8907,alai-belai,-3
8908,domba,-3
8909,menyiksa,-5
8910,sumpah serapah,-5
8911,kekotoran,-5
8912,rim,-3
8913,cerup,-3
8914,jotos,-5
8915,ragam,-4
8916,menggoyangkan,-4
8917,geladah,-3
8918,lingsir,-5
8919,open,-3
8920,obsolet,-5
8921,bengis,-5
8922,ongkang-ongkang,-4
8923,anggai,-3
8924,gemeletek,-4
8925,memaki,-5
8926,otak telur,-5
8927,gering,-5
8928,memaku,-3
8929,berpadu,-3
8930,menelanjangi,-4
8931,rute,-4
8932,konsistensi,-3
8933,berakhlak,-4
8934,pusing keling,-5
8935,nyanyang,-5
8936,dekil,-5
8937,tapak kaki,-3
8938,bonus,-3
8939,cahari,-3
8940,berpartai,-3
8941,seluk beluk,-4
8942,gemblung,-3
8943,kenyih,-4
8944,menambus,-4
8945,bergaduh,-5
8946,bentrok,-5
8947,paganisme,-5
8948,bercintaan,-3
8949,seko,-3
8950,gabuk,-4
8951,tiup-tiup,-3
8952,berseloroh,-4
8953,keletah,-3
8954,sampur,-3
8955,pameran,-3
8956,pelaksanaan,-4
8957,merencah,-4
8958,mendongkolkan,-5
8959,sampul,-3
8960,sampuk,-3
8961,langis,-5
8962,cempera,-5
8963,malapetaka,-5
8964,ampu,-5
8965,peluru,-3
8966,tim,-4
8967,menyorongkan,-3
8968,lacur,-5
8969,mendiskreditkan,-4
8970,kendatipun,-3
8971,pasak,-4
8972,berkolusi,-5
8973,buka,-3
8974,izin,-4
8975,garib,-4
8976,menghirup,-3
8977,mendebarkan,-4
8978,panji-panji,-3
8979,berengsaan,-4
8980,saksama,-5
8981,guyon,-4
8982,butek,-3
8983,menyamakan,-3
8984,meremang,-3
8985,bertapakkan,-4
8986,kolaps,-5
8987,bengap,-3
8988,menyabot,-3
8989,menekan,-3
8990,kecipir,-3
8991,bertentangan,-4
8992,dwiganda,-3
8993,bergaung,-3
8994,keaiban,-5
8995,meruak,-4
8996,teknik,-4
8997,khalwat,-3
8998,wasit,-3
8999,menampik,-4
9000,ke-tidakjelasan,-5
9001,empang,-3
9002,berganggang,-3
9003,pengukuhan,-3
9004,menggunting,-3
9005,jelukan,-3
9006,pretel,-4
9007,intimidasi,-5
9008,hadang,-5
9009,penyepit,-3
9010,mencerup,-3
9011,jariji,-4
9012,penghukuman arestasi,-3
9013,mendidis,-4
9014,mendidih,-3
9015,membabat,-4
9016,bersendi,-4
9017,bukat,-4
9018,sunam,-3
9019,pengotoran,-4
9020,garis,-3
9021,mengejutkan,-3
9022,menanggulangi,-5
9023,tertubruk,-4
9024,kukul,-3
9025,jembatan,-4
9026,sambaran,-3
9027,tumandang,-3
9028,begana-begini,-4
9029,alamiah,-3
9030,hantam kromo,-4
9031,Anda,-4
9032,babil,-4
9033,berpuaka,-3
9034,mengazabkan,-3
9035,pikat,-4
9036,melaknat,-5
9037,berpura-pura,-4
9038,lungkang,-4
9039,bercura,-4
9040,kasim,-4
9041,meloya,-4
9042,membembam,-4
9043,mengedut,-5
9044,bertelimpuh,-3
9045,cobaan,-5
9046,hengkang,-4
9047,akreditasi,-3
9048,mendarat,-4
9049,leler,-4
9050,senior,-3
9051,menindas,-5
9052,dompleng,-3
9053,dahiat,-5
9054,menyemak,-5
9055,menggeligis,-4
9056,minimal,-3
9057,menggarit,-3
9058,haru biru,-5
9059,cempung,-4
9060,memadatkan,-3
9061,parlemen,-3
9062,tanggungan,-3
9063,ceruk,-3
9064,talenan,-5
9065,odoh,-5
9066,budek,-3
9067,jaruman,-5
9068,barbar,-5
9069,tampuk,-3
9070,sobek,-3
9071,berperang hati,-4
9072,tidak,-5
9073,kebingungan,-3
9074,peniti,-4
9075,munding,-3
9076,letup,-3
9077,letus,-4
9078,modar,-5
9079,berduyun-duyun,-3
9080,menengking,-5
9081,mengayun,-3
9082,menempel,-3
9083,singkat akal,-3
9084,menyalak,-3
9085,kebun,-4
9086,hasad,-5
9087,penyanggah,-4
9088,ziarah,-4
9089,menggilas,-4
9090,selektif,-3
9091,anak cucu,-3
9092,bergelegak,-3
9093,muntup,-3
9094,berbadan dua,-3
9095,mengudak,-4
9096,alahan,-3
9097,kekerasan,-4
9098,kelamin,-3
9099,mengoyok,-4
9100,kunjung,-3
9101,gelung,-3
9102,berongga,-3
9103,kelengar,-4
9104,lopak-lapik,-4
9105,setimpal,-5
9106,mariyuana,-3
9107,mahkamah,-3
9108,bertaburan,-5
9109,terjerohok,-4
9110,ringkik,-3
9111,caba,-4
9112,anekdot,-4
9113,tenggarang,-4
9114,mengembus,-4
9115,kobaran,-3
9116,menggelingsir,-3
9117,leduk,-4
9118,serengit,-4
9119,sentilan,-5
9120,menggelinyau,-3
9121,menggondol,-5
9122,kelimut,-3
9123,gorong-gorong,-4
9124,aksa,-4
9125,berdengus,-3
9126,memikat,-4
9127,serik,-3
9128,otak ayam,-5
9129,mengenyam,-3
9130,membegal,-5
9131,pengingkaran,-3
9132,grup,-4
9133,meruntun,-5
9134,ua,-4
9135,semua,-3
9136,uber,-3
9137,hinaan cacian,-5
9138,benah hati,-3
9139,luncas,-3
9140,pengecoh,-4
9141,darat,-3
9142,syak,-3
9143,lakon,-4
9144,bergumam,-3
9145,bimbang,-5
9146,tengkoh,-3
9147,mengorup,-5
9148,cura,-3
9149,pranatal,-3
9150,berkerubung,-4
9151,sepit,-3
9152,uras,-3
9153,beradu mulut,-4
9154,boleh juga,-3
9155,kulak,-3
9156,cantrik,-3
9157,titi,-3
9158,bergerombol,-4
9159,invalid,-5
9160,betul,-4
9161,yang,-5
9162,besi tua,-4
9163,brokat,-4
9164,bercempera,-5
9165,menggagalkan,-3
9166,menilai,-4
9167,khatimah,-3
9168,argumen,-4
9169,keropok,-3
9170,draw,-3
9171,terkuak,-5
9172,beramuk,-4
9173,membeslah,-4
9174,cacing pita,-4
9175,lelung,-3
9176,tubuh,-4
9177,batang,-4
9178,beol,-5
9179,caruk,-4
9180,mencengkam,-4
9181,kenan,-3
9182,bagus,-4
9183,berbanding,-3
9184,carut,-5
9185,sipongang,-3
9186,membajak,-5
9187,info,-3
9188,ladang,-4
9189,awur,-4
9190,aiku,-5
9191,berkhianat,-5
9192,pasokan,-3
9193,bergoyah,-4
9194,menuntut,-3
9195,cengger,-3
9196,timpuk,-5
9197,centang,-5
9198,cacing palolo,-4
9199,balik gagang,-5
9200,cacing hitadid,-4
9201,reaksi,-5
9202,berlipat ganda,-3
9203,melandai,-3
9204,berkeping-keping,-5
9205,mengagak-agak,-3
9206,jalan layang,-4
9207,gamat,-5
9208,terkocok,-3
9209,bentak,-5
9210,berumpun,-3
9211,bentan,-4
9212,ngeang,-4
9213,kematian,-5
9214,miskin,-5
9215,kesuraman,-5
9216,pekuk,-3
9217,asmara,-4
9218,praduga,-3
9219,merejeng,-3
9220,berbiak,-3
9221,trayek,-4
9222,arik,-3
9223,mewakili,-3
9224,implikasi,-3
9225,terpulang,-3
9226,memosisikan,-5
9227,demonstrasi,-3
9228,mengambang,-5
9229,kepenatan,-4
9230,kekecewaan,-3
9231,caci maki,-5
9232,menangkal,-4
9233,membandingkan,-3
9234,travesti,-5
9235,memangku,-3
9236,fatal,-5
9237,celih,-4
9238,manasuka,-4
9239,perang mulut,-5
9240,peradam,-5
9241,bertasyakur,-4
9242,goyang,-4
9243,menyayung,-4
9244,embah,-3
9245,sabil,-4
9246,terpuruk,-4
9247,manifestasi,-3
9248,pembarut,-3
9249,memantang,-4
9250,sabit,-3
9251,bahaya,-5
9252,berbohong,-4
9253,menaklukkan,-4
9254,mengoleng,-3
9255,beloon,-3
9256,terkam,-4
9257,horor,-5
9258,lutu,-4
9259,suka hati,-3
9260,bantar,-4
9261,akut,-5
9262,mengikhtisarkan,-3
9263,terguncang,-3
9264,tanggul,-3
9265,usak,-3
9266,serampangan,-5
9267,presentasi,-3
9268,kikis,-5
9269,comblang,-5
9270,jalang,-4
9271,menghasut,-4
9272,polusi,-4
9273,sumarah,-4
9274,seleder,-5
9275,firasat,-4
9276,buncah,-5
9277,yunior,-4
9278,korup,-5
9279,kabil,-4
9280,kapuk,-3
9281,fosil,-4
9282,puaka,-4
9283,ogel,-4
9284,kecaman,-5
9285,biji mata,-3
9286,berbisa,-5
9287,purbasangka,-3
9288,soal jawab,-3
9289,kafe,-4
9290,menampakkan diri,-3
9291,kecapan,-4
9292,jarum,-4
9293,awut-awutan,-5
9294,terjepit,-4
9295,tugal,-4
9296,kicik,-3
9297,bermesraan,-3
9298,gelopak,-4
9299,menyenangkan,-3
9300,rekam,-3
9301,mendapati,-4
9302,kekhawatiran,-4
9303,peretel,-4
9304,ngotot,-4
9305,kontak,-4
9306,memanjatkan doa,-3
9307,tutur kata,-4
9308,bertunangan,-4
9309,karangan,-4
9310,bilik,-3
9311,pertentangan,-5
9312,tumbang vertikal,-3
9313,serasi,-4
9314,tersusul,-3
9315,ikat rambut,-4
9316,berperai-perai,-5
9317,upah,-3
9318,meleja,-5
9319,mencebur,-5
9320,ketenangan,-4
9321,manggak,-5
9322,menengkar,-5
9323,getun,-4
9324,si polan,-3
9325,burai,-5
9326,tengku,-4
9327,kecantol,-3
9328,bala bencana,-5
9329,menceng,-4
9330,berceloteh,-4
9331,sesat pusat,-4
9332,bendoro,-4
9333,menipu,-3
9334,aksioma,-3
9335,ekor,-3
9336,broker,-3
9337,menghadiahkan,-3
9338,berwarna,-3
9339,mencerkau,-4
9340,terempas,-5
9341,ganda,-3
9342,belas,-3
9343,mengejar,-4
9344,tua bangka,-3
9345,walau,-3
9346,jelas,-3
9347,penggali,-4
9348,daki,-4
9349,pembudayaan,-5
9350,bulan-bulanan,-4
9351,menyesalkan,-5
9352,menghancurluluhkan,-4
9353,bahtera,-3
9354,jiplak,-3
9355,dedemit,-4
9356,pembelit,-3
9357,janggal,-4
9358,bertingkuh,-4
9359,menaruh syak,-3
9360,kepincangan,-4
9361,sudi,-3
9362,meraut,-3
9363,berdesakan,-3
9364,penghalang,-5
9365,penis,-5
9366,urgen,-4
9367,memidana,-3
9368,badai,-4
9369,seringing,-4
9370,jajah,-5
9371,anak bukit,-4
9372,merisak,-4
9373,redang,-4
9374,salak,-3
9375,ancai,-5
9376,menyawar,-5
9377,terambau,-5
9378,rida,-3
9379,berhujah,-4
9380,wejangan,-3
9381,sosi,-5
9382,gembol,-4
9383,sirkuler,-3
9384,timah panas,-3
9385,aru-aru,-4
9386,amat sangat,-3
9387,menukik,-4
9388,lorong,-4
9389,mempertaruhkan,-3
9390,roda,-5
9391,daras,-5
9392,menggadaikan,-3
9393,sudu,-3
9394,jeran,-3
9395,memegat,-3
9396,menegangkan,-4
9397,slip,-5
9398,hangat,-3
9399,menjerit,-3
9400,hisap,-3
9401,terpojok,-4
9402,silu,-5
9403,pentung-pentungan,-4
9404,deraan,-5
9405,talas,-3
9406,menggebos,-5
9407,berdusta,-4
9408,cuai,-4
9409,berpencaran,-3
9410,resap,-3
9411,menjelek-jelekkan,-4
9412,usul,-3
9413,sepenuhnya,-3
9414,tedak,-4
9415,pales,-4
9416,mendesak,-4
9417,menggempur,-4
9418,rintik,-3
9419,solokan,-4
9420,brengsek,-5
9421,menggaduhkan,-4
9422,hawa,-4
9423,sulalah,-3
9424,membatasi,-3
9425,ranyah,-5
9426,menjunam,-4
9427,terjang,-3
9428,alkisah,-4
9429,merandu,-4
9430,gulana,-4
9431,kromatis,-3
9432,belaian,-3
9433,menggigih,-4
9434,obral,-3
9435,bergurau senda,-4
9436,batal,-5
9437,batas,-3
9438,gelagat,-4
9439,gegetun,-4
9440,menggali-gali,-4
9441,berawan,-3
9442,cecap,-5
9443,melepek,-4
9444,pegal hati,-4
9445,wedus,-3
9446,penyangga,-3
9447,penyertifikatan,-4
9448,banyak,-3
9449,butut,-5
9450,rendah,-5
9451,memerusa,-4
9452,ciuman,-3
9453,plongah-plongoh,-3
9454,sobat,-4
9455,penanggalan,-4
9456,wawa,-3
9457,beradu lidah,-3
9458,memorakporandakan,-3
9459,lengkap,-3
9460,butuh,-5
9461,murka,-4
9462,mengandung,-3
9463,ikat janji,-4
9464,dungu,-5
9465,terlulur,-3
9466,kelati,-3
9467,raba,-3
9468,menuju,-4
9469,menjamin,-5
9470,engkau,-4
9471,mencempung,-4
9472,perantara,-4
9473,buhuk,-4
9474,semprotan,-5
9475,bergosokan,-3
9476,lindap,-3
9477,sungguhpun,-3
9478,auta,-4
9479,harap-harap,-5
9480,geretan,-4
9481,ingar,-5
9482,labuda,-3
9483,nihil,-4
9484,selokan,-4
9485,juru damai,-3
9486,berhantaran,-5
9487,kelesuan,-5
9488,suram,-5
9489,titian,-4
9490,surah,-4
9491,menghukumkan,-3
9492,amburadul,-5
9493,ceceran,-3
9494,mencoret,-3
9495,buang air,-5
9496,pemerasan,-4
9497,mencekuh,-3
9498,langka,-5
9499,riang gembira,-3
9500,ambalan,-4
9501,bentang,-3
9502,mengentak,-3
9503,keributan,-5
